	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02199	379.08844215138	0.00370719929874064	0.0379257352745637	0.793027925585085	0.978501643415732
FGBKPADF_02200	27997.2665603489	0.0475829108189782	0.0441486903951108	0.0335360918624937	0.414427549614696
FGBKPADF_02201	793.670400407726	-0.00836759234653174	0.0380594414894862	0.567548920595737	0.923034808826895
FGBKPADF_02202	1102.33586512781	-0.037157775367925	0.0718279059089659	0.0340130016779718	0.417126482116665
FGBKPADF_02203	460.71265968822	-0.0621131645287093	0.0779796695728292	0.0105085493363582	0.245224686045326
FGBKPADF_02204	2775.28223623297	0.00707882441892435	0.0336009592104442	0.620709506283125	0.942558358786278
FGBKPADF_02205	418.799791522414	0.017041132006534	0.0462122504912481	0.260119332113111	0.821196760538792
FGBKPADF_02206	1299.20104828732	0.0712798765657056	0.0681071506796901	0.00863102509559075	0.229338666825697
FGBKPADF_02207	18.2522064146814	-0.00159596680846244	0.0565541288702224	0.810134024004511	NA
FGBKPADF_02208	71.4631623770167	-0.00297944316134847	0.0504611629878917	0.740143384936823	NA
FGBKPADF_02209	564.541383878022	-0.00238019402847788	0.0395673531799921	0.862750579061309	0.987727957306694
FGBKPADF_02210	1361.58523549256	-0.00258711085142291	0.0329780180519634	0.85340525437945	0.986695623603084
FGBKPADF_02211	433.523504884843	0.00334090082753256	0.0409372265640227	0.804298150790422	0.978632206541594
FGBKPADF_02212	590.318707855315	-0.00818664882746674	0.0446342422889739	0.526823043960833	0.91461540422961
FGBKPADF_02213	89.4562557731612	-0.0168418934179132	0.0600173847753571	0.146919615978927	NA
FGBKPADF_02214	45.7450410596648	0.00260799021418448	0.0515703488720634	0.757993029838009	NA
FGBKPADF_02215	123.478132475725	-0.0279688027164123	0.0680687963778301	0.0586405334564264	0.51801716625888
FGBKPADF_02216	13.5132211924264	-0.00562222609588379	0.0625388551581789	0.38227806730119	NA
FGBKPADF_02217	87.2313613760102	-0.00317429999589103	0.0484034736340686	0.750228945996329	NA
FGBKPADF_02218	1791.96412907891	0.00664208421334451	0.0358260810100368	0.646166854010065	0.943597443654357
FGBKPADF_02219	23.1018740910133	-0.0230658073244094	0.109553635884961	0.0207795363129364	NA
FGBKPADF_02220	705.41144656891	-0.00948092341753526	0.0413844034394516	0.508356604389333	0.908139260359672
FGBKPADF_02221	222.955928503341	0.00169158878713534	0.0633361232092076	0.709542711709209	0.963225252616883
FGBKPADF_02222	20.5483758375018	-0.000525496069480817	0.0542265463017542	0.942326848398611	NA
FGBKPADF_02223	4883.53587095563	0.0590903684616062	0.0653916154887346	0.0159653638637903	0.292087640524426
FGBKPADF_02224	85.0676663998829	0.0128706838581238	0.055135085066863	0.238086994985968	NA
FGBKPADF_02225	2052.89244439789	0.0111959864958474	0.0368051322285023	0.456677262949032	0.902038629117025
FGBKPADF_02226	199.547487419393	-0.00629833436349441	0.0469873963283064	0.579404999905689	0.926826535921761
FGBKPADF_02227	38.9702407742355	-0.00403316180444651	0.0618370855032083	0.49310544946817	NA
FGBKPADF_02228	123.410011767133	0.00453209140343872	0.0477067706255155	0.668600113106006	0.951286459891944
FGBKPADF_02229	742.052196794924	-0.00943707358007142	0.0385561786177785	0.522726990758389	0.914362573176116
FGBKPADF_02230	244.139774009404	-0.0221222414608279	0.0573786311979246	0.114649030815036	0.664091617938998
FGBKPADF_02231	37.7894204376782	-0.00520205215535066	0.0530487303982291	0.545444874518876	NA
FGBKPADF_02232	821.031174983484	0.00342890261187287	0.036843098894549	0.809178430755365	0.978632206541594
FGBKPADF_02233	292.662979836319	0.00745862083841624	0.0443926882086376	0.561891823847873	0.923034808826895
FGBKPADF_02234	312.082331513621	0.00412566317432755	0.0435026136573048	0.743556016734832	0.971432385014274
FGBKPADF_02235	349.506663628988	0.0335426526519582	0.0613930594560843	0.0546308998641861	0.506659979903864
FGBKPADF_02236	932.517956611496	-0.00126613521487799	0.0379878431474872	0.927923474028773	0.996194344625427
FGBKPADF_02237	303.287027018257	0.0168706242661189	0.0476068235236878	0.248626451230527	0.821196760538792
FGBKPADF_02238	148.442249395678	0.00770476330817132	0.0484903739505611	0.486739283408049	0.903806055240046
FGBKPADF_02239	313.130834557637	0.00992848140748553	0.046586593524468	0.430720723989303	0.896799119350863
FGBKPADF_02240	131.846696967875	-0.0056102354730142	0.0467592731986262	0.619715986885814	0.942558358786278
FGBKPADF_02241	221.223496920893	-0.00912738642615845	0.0486325344252249	0.426507989729869	0.896799119350863
FGBKPADF_02242	451.660259991647	-0.0125705856775648	0.0458303079917942	0.360766814053052	0.85390838189119
FGBKPADF_02243	894.101084662451	-0.0167550625817452	0.0451100219183631	0.275247316951556	0.821196760538792
FGBKPADF_02244	345.873998341725	-0.00723112873839405	0.0459042692135468	0.550810896073089	0.923034808826895
FGBKPADF_02245	1446.32821847868	0.00371947760077868	0.0365430083244836	0.793805523753023	0.978520211165361
FGBKPADF_02246	1148.35991293992	0.00782065344200364	0.0398204881519457	0.585638605284854	0.929679367172185
FGBKPADF_02247	170.714939912836	-0.00900058220092015	0.0485912258706044	0.431943984247534	0.897522778175257
