	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_02403	8330.65176995366	-1.20430864999482	0.0774499713168604	1.3607875638304e-55	1.61461111241313e-54
FGBKPADF_02404	24385.7413328735	-1.14372635859275	0.0685018590692938	1.5103500359991e-63	2.13768471166587e-62
FGBKPADF_02405	4003.25054946772	0.447270495957128	0.0957518327209464	2.26551697727149e-06	4.91689144629075e-06
FGBKPADF_02406	7510.92348149355	-0.166766112653931	0.0891540139245162	0.0575669922943002	0.0786411549335786
FGBKPADF_02407	5451.76926246665	0.986135749117062	0.0945255012236529	3.60272913952393e-26	2.14057205096452e-25
FGBKPADF_02408	7747.89780114717	0.879565596158822	0.0916772322045639	2.52476810107735e-22	1.27623163068489e-21
FGBKPADF_02409	6844.56609206773	0.781048060847631	0.118979854737221	2.07138094739618e-11	6.26154286386809e-11
FGBKPADF_02410	4845.72445129504	0.571194891780685	0.133253296501359	1.13148247409888e-05	2.31614930002781e-05
FGBKPADF_02411	6299.64971366534	-0.957544953853332	0.0809195186219319	5.98738146655982e-33	4.38595060110472e-32
FGBKPADF_02412	5860.02785618999	-0.581458618754797	0.0627685177217231	1.24581784374947e-20	5.82214164478671e-20
FGBKPADF_02413	3387.67035257507	-0.75408711393966	0.0592639028055152	1.88769291087007e-37	1.59168659697406e-36
FGBKPADF_02414	17927.971181645	-0.128365062415603	0.0490730540626899	0.00851515724567843	0.0132752038413154
FGBKPADF_02415	5195.7083156422	1.93792277428349e-05	0.0568029187988466	0.999725921649158	0.999882853785341
FGBKPADF_02416	4049.39040791388	-0.438727045578912	0.0820450037021142	6.85672241844182e-08	1.6599383594554e-07
FGBKPADF_02417	3789.0739768991	-1.94073507421282	0.0837584728845661	5.56719308693046e-120	1.9876383967122e-118
FGBKPADF_02418	5141.51369241966	-1.56891672741833	0.0708145196331446	3.39352431541346e-110	1.01882855015027e-108
FGBKPADF_02419	11015.3224855485	-1.50198107890112	0.0665742346268414	3.95292950548488e-114	1.27361460408427e-112
FGBKPADF_02420	28244.3911155555	-1.54145902118301	0.0786824500799121	6.83067946634035e-87	1.49557915608325e-85
FGBKPADF_02421	11445.8811053312	-1.51442291207432	0.076504285984168	1.2266097110729e-88	2.82619435173367e-87
FGBKPADF_02422	10684.7362520437	-1.73300661589274	0.0706778612776327	3.81238298768748e-134	1.54168099798015e-132
FGBKPADF_02423	14636.603172431	-1.83313045880983	0.0677364473904628	1.36356956772518e-162	7.01795609986351e-161
FGBKPADF_02424	13622.8779624175	-1.82972581748039	0.081467202552398	5.1070211715442e-113	1.60627975419283e-111
